Title,Authors,Journal,ISSN,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL,QC
A novel recombinant expression and purification approach for the full-length anti-apoptotic membrane protein Bcl-2,"Ådén J, Mushtaq AU, Dingeldein A, Wallgren M, Gröbner G",Protein Expression and Purification,1046-5928,2020,2020-08-00,2020-08-00,172,,105628,10.1016/j.pep.2020.105628,,Swedish NMR Centre (SNC),Collaborative,c8306d328e0642fb94ee6dfdde1c5505,https://publications.scilifelab.se/publication/c8306d328e0642fb94ee6dfdde1c5505,https://doi.org/10.1016/j.pep.2020.105628,,
Pre-extinction Demographic Stability and Genomic Signatures of Adaptation in the Woolly Rhinoceros,"Lord E, Dussex N, Kierczak M, Díez-del-Molino D, Ryder OA, Stanton DWG, Gilbert MTP, Sánchez-Barreiro F, Zhang G, Sinding MHS, Lorenzen ED, Willerslev E, Protopopov A, Shidlovskiy F, Fedorov S, Bocherens H, Nathan SKSS, Goossens B, van der Plicht J, Chan YL, Prost S, Potapova O, Kirillova I, Lister AM, Heintzman PD, Kapp JD, Shapiro B, Vartanyan S, Götherström A, Dalén L",Current Biology,0960-9822,2020,2020-08-00,2020-08-00,,,,10.1016/j.cub.2020.07.046,,"Bioinformatics Long-term Support WABI, Bioinformatics Support, Infrastructure and Training","Collaborative, Collaborative",d65d460e50e0405eaa0e81048974930c,https://publications.scilifelab.se/publication/d65d460e50e0405eaa0e81048974930c,https://doi.org/10.1016/j.cub.2020.07.046,,
The influence of forest surroundings on the soil fungal community of black truffle (Tuber melanosporum) plantations,"Oliach D, Colinas C, Castaño C, Fischer CR, Bolaño F, Bonet JA, Oliva J",Forest Ecology and Management,0378-1127,2020,2020-08-00,2020-08-00,469,,118199,10.1016/j.foreco.2020.118199,,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service",de7a823b3408405686545e6e19ec27f0,https://publications.scilifelab.se/publication/de7a823b3408405686545e6e19ec27f0,https://doi.org/10.1016/j.foreco.2020.118199,,
Technologies for assessing vaccine responses in the very young,Brodin P,Current Opinion in Immunology,0952-7915,2020,2020-08-00,2020-08-00,65,,28-31,10.1016/j.coi.2020.03.011,,Mass Cytometry,Technology development,f633a18574f5419eb4f2597a6da53b23,https://publications.scilifelab.se/publication/f633a18574f5419eb4f2597a6da53b23,https://doi.org/10.1016/j.coi.2020.03.011,,
Immunocyte single cell analysis of vaccine‐induced narcolepsy,"Lind A, Salami F, Landtblom A, Palm L, Lernmark Å, Adolfsson J, Elding Larsson H",Eur. J. Immunol.,1521-4141,2020,2020-07-30,2020-07-30,,,,10.1002/eji.202048633,,Mass Cytometry,Service,88b2bac39b294baa8665e001ec25e2ed,https://publications.scilifelab.se/publication/88b2bac39b294baa8665e001ec25e2ed,https://doi.org/10.1002/eji.202048633,,
Methylome and transcriptome signature of bronchoalveolar cells from multiple sclerosis patients in relation to smoking.,"Ringh MV, Hagemann-Jensen M, Needhamsen M, Kullberg S, Wahlström J, Grunewald J, Brynedal B, Jagodic M, Ekström TJ, Öckinger J, Kular L",Mult. Scler.,1477-0970,2020,2020-07-30,2020-07-30,,,1352458520943768,10.1177/1352458520943768,32729352,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",f6997001cfa5411e8dc27796e94d03c4,https://publications.scilifelab.se/publication/f6997001cfa5411e8dc27796e94d03c4,https://doi.org/10.1177/1352458520943768,https://www.ncbi.nlm.nih.gov/pubmed/32729352,
The genetic regulation of size variation in the transcriptome of the cerebrum in the chicken and its role in domestication and brain size evolution.,"Höglund A, Strempfl K, Fogelholm J, Wright D, Henriksen R",BMC Genomics,1471-2164,2020,2020-07-29,2020-07-29,21,1,518,10.1186/s12864-020-06908-0,32727510,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",d191a7af04da4afea9d0e9e07fe20a75,https://publications.scilifelab.se/publication/d191a7af04da4afea9d0e9e07fe20a75,https://doi.org/10.1186/s12864-020-06908-0,https://www.ncbi.nlm.nih.gov/pubmed/32727510,
A decade of epigenetic change in aging twins: Genetic and environmental contributions to longitudinal DNA methylation.,"Reynolds CA, Tan Q, Munoz E, Jylhävä J, Hjelmborg J, Christiansen L, Hägg S, Pedersen NL",Aging Cell,1474-9726,2020,2020-07-24,2020-07-24,,,e13197,10.1111/acel.13197,32710526,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",4a9b528a26aa47e38f232b961ded646c,https://publications.scilifelab.se/publication/4a9b528a26aa47e38f232b961ded646c,https://doi.org/10.1111/acel.13197,https://www.ncbi.nlm.nih.gov/pubmed/32710526,
Epigenome-wide cross-tissue correlation of human bone and blood DNA methylation - can blood be used as a surrogate for bone?,"Ebrahimi P, Luthman H, McGuigan FE, Akesson KE",Epigenetics,1559-2308,2020,2020-07-21,2020-07-21,,,1-14,10.1080/15592294.2020.1788325,32692944,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",ef732b8cd0214be1887c4a57bb492c04,https://publications.scilifelab.se/publication/ef732b8cd0214be1887c4a57bb492c04,https://doi.org/10.1080/15592294.2020.1788325,https://www.ncbi.nlm.nih.gov/pubmed/32692944,
"Genetic comorbidity between major depression and cardio-metabolic traits, stratified by age at onset of major depression.","Hagenaars SP, Coleman JRI, Choi SW, Gaspar H, Adams MJ, Howard DM, Hodgson K, Traylor M, Air TM, Andlauer TFM, Arolt V, Baune BT, Binder EB, Blackwood DHR, Boomsma DI, Campbell A, Cearns M, Czamara D, Dannlowski U, Domschke K, de Geus EJC, Hamilton SP, Hayward C, Hickie IB, Hottenga JJ, Ising M, Jones I, Jones L, Kutalik Z, Lucae S, Martin NG, Milaneschi Y, Mueller-Myhsok B, Owen MJ, Padmanabhan S, Penninx BWJH, Pistis G, Porteous DJ, Preisig M, Ripke S, Shyn SI, Sullivan PF, Whitfield JB, Wray NR, McIntosh AM, Deary IJ, Breen G, Lewis CM",Am. J. Med. Genet. B Neuropsychiatr. Genet.,1552-485X,2020,2020-07-18,2020-07-18,,,,10.1002/ajmg.b.32807,32681593,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",adf88ccfb5234e1a956955924cb042b7,https://publications.scilifelab.se/publication/adf88ccfb5234e1a956955924cb042b7,https://doi.org/10.1002/ajmg.b.32807,https://www.ncbi.nlm.nih.gov/pubmed/32681593,
Optimized metabarcoding with Pacific biosciences enables semi‐quantitative analysis of fungal communities,"Castaño C, Berlin A, Brandström Durling M, Ihrmark K, Lindahl BD, Stenlid J, Clemmensen KE, Olson Å",New Phytol,0028-646X,2020,2020-07-17,2020-07-17,,,,10.1111/nph.16731,,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Service, Service",1fcb59bfe89a4aa2bc5101cd706fe80f,https://publications.scilifelab.se/publication/1fcb59bfe89a4aa2bc5101cd706fe80f,https://doi.org/10.1111/nph.16731,,
Association of Factor V Leiden with Subsequent Atherothrombotic Events: A GENIUS-CHD Study of Individual Participant Data.,"Mahmoodi BK, Tragante V, Kleber ME, Holmes MV, Schmidt AF, McCubrey RO, Howe LJ, Direk K, Allayee H, Baranova EV, Braund PS, Delgado GE, Eriksson N, Gijsberts CM, Gong Y, Hartiala J, Heydarpour M, Pasterkamp G, Kotti S, Kuukasjärvi P, Lenzini PA, Levin D, Lyytikäinen LP, Muehlschlegel JD, Nelson CP, Nikus K, Pilbrow AP, Tang WHW, van der Laan SW, van Setten J, Vilmundarson RO, Deanfield J, Deloukas P, Dudbridge F, James S, Mordi IR, Teren A, Bergmeijer TO, Body SC, Bots M, Burkhardt R, Cooper-DeHoff RM, Cresci S, Danchin N, Doughty RN, Grobbee DE, Hagström E, Hazen SL, Held C, Hoefer IE, Hovingh GK, Johnson JA, Kaczor MP, Kähönen M, Klungel OH, Laurikka JO, Lehtimäki T, Maitland-van der Zee AH, McPherson R, Palmer CN, Kraaijeveld AO, Pepine CJ, Sanak M, Sattar N, Scholz M, Simon T, Spertus JA, Stewart AFR, Szczeklik W, Thiery J, Visseren FLJ, Waltenberger J, Richards AM, Lang CC, Cameron VA, Åkerblom A, Pare G, März W, Samani NJ, Hingorani AD, Ten Berg JM, Wallentin L, Asselbergs FW, Patel R",Circulation,1524-4539,2020,2020-07-13,2020-07-13,,,,10.1161/CIRCULATIONAHA.119.045526,32654539,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",d04f44cd62564eadad0ce47ce505ff71,https://publications.scilifelab.se/publication/d04f44cd62564eadad0ce47ce505ff71,https://doi.org/10.1161/CIRCULATIONAHA.119.045526,https://www.ncbi.nlm.nih.gov/pubmed/32654539,
"Ouabain Modulates the Functional Interaction Between Na,K-ATPase and NMDA Receptor","Akkuratov EE, Westin L, Vazquez-Juarez E, de Marothy M, Melnikova AK, Blom H, Lindskog M, Brismar H, Aperia A",Mol Neurobiol,0893-7648,2020,2020-07-10,2020-07-10,,,,10.1007/s12035-020-01984-5,,Advanced Light Microscopy (ALM),Technology development,b18e9f266ef54cc9a8acdfa3763884a1,https://publications.scilifelab.se/publication/b18e9f266ef54cc9a8acdfa3763884a1,https://doi.org/10.1007/s12035-020-01984-5,,
meQTL and ncRNA functional analyses of 102 GWAS-SNPs associated with depression implicate HACE1 and SHANK2 genes.,"Ciuculete DM, Voisin S, Kular L, Jonsson J, Rask-Andersen M, Mwinyi J, Schiöth HB",Clin Epigenetics,1868-7075,2020,2020-07-02,2020-07-02,12,1,99,10.1186/s13148-020-00884-8,32616021,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",a1d31987288449ba8a738404fa44921b,https://publications.scilifelab.se/publication/a1d31987288449ba8a738404fa44921b,https://doi.org/10.1186/s13148-020-00884-8,https://www.ncbi.nlm.nih.gov/pubmed/32616021,
Loqusdb: added value of an observations database of local genomic variation.,"Magnusson M, Eisfeldt J, Nilsson D, Rosenbaum A, Wirta V, Lindstrand A, Wedell A, Stranneheim H",BMC Bioinformatics,1471-2105,2020,2020-07-01,2020-07-01,21,1,273,10.1186/s12859-020-03609-z,32611382,Clinical Genomics Stockholm,Service,e3e2cdbba9384a1e8a930eb416eaeab3,https://publications.scilifelab.se/publication/e3e2cdbba9384a1e8a930eb416eaeab3,https://doi.org/10.1186/s12859-020-03609-z,https://www.ncbi.nlm.nih.gov/pubmed/32611382,
Human Immune System Variation during 1 Year,"Lakshmikanth T, Muhammad SA, Olin A, Chen Y, Mikes J, Fagerberg L, Gummesson A, Bergström G, Uhlen M, Brodin P",Cell Rep,2211-1247,2020,2020-07-00,2020-07-00,32,3,107923,10.1016/j.celrep.2020.107923,,Mass Cytometry,Collaborative,8cf987b082774293badf953bb6306328,https://publications.scilifelab.se/publication/8cf987b082774293badf953bb6306328,https://doi.org/10.1016/j.celrep.2020.107923,,
Female-biased gene flow between two species of Darwin’s finches,"Lamichhaney S, Han F, Webster MT, Grant BR, Grant PR, Andersson L",Nat Ecol Evol,2397-334X,2020,2020-07-00,2020-05-04,4,7,979-986,10.1038/s41559-020-1183-9,,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",9d7fcd3fe5d84966ab5d1e2cf5d5137b,https://publications.scilifelab.se/publication/9d7fcd3fe5d84966ab5d1e2cf5d5137b,https://doi.org/10.1038/s41559-020-1183-9,,
Transcriptomes from German shepherd dogs reveal differences in immune activity between atopic dermatitis affected and control skin,"Tengvall K, Bergvall K, Olsson M, Ardesjö-Lundgren B, Farias FHG, Kierczak M, Hedhammar Å, Lindblad-Toh K, Andersson G",Immunogenetics,0093-7711,2020,2020-07-00,2020-06-18,72,5,315-323,10.1007/s00251-020-01169-3,,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",ce6d56617d5243ee9bf1a8d1257c006e,https://publications.scilifelab.se/publication/ce6d56617d5243ee9bf1a8d1257c006e,https://doi.org/10.1007/s00251-020-01169-3,,
Support systems to guide clinical decision-making in precision oncology: The Cancer Core Europe Molecular Tumor Board Portal.,"Tamborero D, Dienstmann R, Rachid MH, Boekel J, Baird R, Braña I, De Petris L, Yachnin J, Massard C, Opdam FL, Schlenk R, Vernieri C, Garralda E, Masucci M, Villalobos X, Chavarria E, Cancer Core Europe consortium , Calvo F, Fröhling S, Eggermont A, Apolone G, Voest EE, Caldas C, Tabernero J, Ernberg I, Rodon J, Lehtiö J",Nat. Med.,1546-170X,2020,2020-07-00,2020-07-08,26,7,992-994,10.1038/s41591-020-0969-2,32632195,Clinical Genomics Stockholm,Service,d75ee3f3f06b4002a4b80630b7b4d38b,https://publications.scilifelab.se/publication/d75ee3f3f06b4002a4b80630b7b4d38b,https://doi.org/10.1038/s41591-020-0969-2,https://www.ncbi.nlm.nih.gov/pubmed/32632195,
Interspecific gene flow and the evolution of specialisation in black and white rhinoceros.,"Moodley Y, Westbury MV, Russo IM, Gopalakrishnan S, Rakotoarivelo A, Olsen R, Prost S, Tunstall T, Ryder OA, Dalén L, Bruford MW",Mol. Biol. Evol.,1537-1719,2020,2020-06-25,2020-06-25,,,,10.1093/molbev/msaa148,32585004,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Collaborative, Collaborative, Collaborative",2aa9ff1359ee40c7a2ddf6c07a828ecf,https://publications.scilifelab.se/publication/2aa9ff1359ee40c7a2ddf6c07a828ecf,https://doi.org/10.1093/molbev/msaa148,https://www.ncbi.nlm.nih.gov/pubmed/32585004,
Lysine-specific demethylase 1A (LSD1) restricts ex vivo propagation of human HSCs and is a target of UM171,"Subramaniam A, Žemaitis K, Safaee Talkhoncheh M, Yudovich D, Bäckström A, Debnath S, Chen J, Jain MV, Galeev R, Gaetani M, Zubarev RA, Larsson J",,0006-4971,2020,2020-06-24,2020-06-24,,,,10.1182/blood.2020005827,,Chemical Proteomics,Collaborative,7d82542687dd4fccb7affffc780d00ec,https://publications.scilifelab.se/publication/7d82542687dd4fccb7affffc780d00ec,https://doi.org/10.1182/blood.2020005827,,
Skeletal Muscle Transcriptomic Comparison between Long-Term Trained and Untrained Men and Women.,"Chapman MA, Arif M, Emanuelsson EB, Reitzner SM, Lindholm ME, Mardinoglu A, Sundberg CJ",Cell Rep,2211-1247,2020,2020-06-23,2020-06-25,31,12,107808,10.1016/j.celrep.2020.107808,32579934,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service",8b45074cc63c44b38845bd3e64899cdb,https://publications.scilifelab.se/publication/8b45074cc63c44b38845bd3e64899cdb,https://doi.org/10.1016/j.celrep.2020.107808,https://www.ncbi.nlm.nih.gov/pubmed/32579934,
A sample preparation protocol for high throughput immunofluorescence of suspension cells,"Backstrom A, Kugel L, Gnann C, Xu H, Aslan JE, Lundberg E, Stadler C",JHC,,2020,2020-06-20,2020-01-20,,,,https://doi.org/10.1369/0022155420935403,,Cell Profiling,Technology development,10d32e326ad143b48c7352913a9537b3,https://publications.scilifelab.se/publication/10d32e326ad143b48c7352913a9537b3,https://doi.org/https://doi.org/10.1369/0022155420935403,,
Multimodal Analysis of Composition and Spatial Architecture in Human Squamous Cell Carcinoma.,"Ji AL, Rubin AJ, Thrane K, Jiang S, Reynolds DL, Meyers RM, Guo MG, George BM, Mollbrink A, Bergenstråhle J, Larsson L, Bai Y, Zhu B, Bhaduri A, Meyers JM, Rovira-Clavé X, Hollmig ST, Aasi SZ, Nolan GP, Lundeberg J, Khavari PA",Cell,1097-4172,2020,2020-06-19,2020-06-19,,,,10.1016/j.cell.2020.05.039,32579974,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service",ecc643eb325e459ba96278ec8f94c919,https://publications.scilifelab.se/publication/ecc643eb325e459ba96278ec8f94c919,https://doi.org/10.1016/j.cell.2020.05.039,https://www.ncbi.nlm.nih.gov/pubmed/32579974,
Ciliate mitoribosome illuminates evolutionary steps of mitochondrial translation,"Tobiasson V, Amunts A",Elife,2050-084X,2020,2020-06-18,2020-06-18,9,,,10.7554/elife.59264,,Proteogenomics,Service,14824f3d7b51435ab9842cd68282d5c2,https://publications.scilifelab.se/publication/14824f3d7b51435ab9842cd68282d5c2,https://doi.org/10.7554/elife.59264,,
A family‐based genome‐wide association study of recurrent aphthous stomatitis,"Bankvall M, Östman S, Jontell M, Torinsson Naluai Å",Oral Dis,1354-523X,2020,2020-06-18,2020-06-18,,,,10.1111/odi.13490,,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",3648126ca4f64fc7a30a03f8065b00fd,https://publications.scilifelab.se/publication/3648126ca4f64fc7a30a03f8065b00fd,https://doi.org/10.1111/odi.13490,,
Ciliate mitoribosome illuminates evolutionary steps of mitochondrial translation,"Tobiasson V, Amunts A",Elife,2050-084X,2020,2020-06-18,2020-06-18,9,,1-15,10.7554/elife.59264,,Cryo-EM,Service,e7a89f61f370498397e2d9bcb024aff8,https://publications.scilifelab.se/publication/e7a89f61f370498397e2d9bcb024aff8,https://doi.org/10.7554/elife.59264,,
Xdrop: Targeted sequencing of long DNA molecules from low input samples using droplet sorting.,"Madsen EB, Höijer I, Kvist T, Ameur A, Mikkelsen MJ",Hum. Mutat.,1098-1004,2020,2020-06-09,2020-06-09,,,,10.1002/humu.24063,32516842,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure","Technology development, Technology development",16f46fa1ca9d460ab515224b1fdf7084,https://publications.scilifelab.se/publication/16f46fa1ca9d460ab515224b1fdf7084,https://doi.org/10.1002/humu.24063,https://www.ncbi.nlm.nih.gov/pubmed/32516842,
LPS-treatment of bovine endometrial epithelial cells causes differential DNA methylation of genes associated with inflammation and endometrial function.,"Jhamat N, Niazi A, Guo Y, Chanrot M, Ivanova E, Kelsey G, Bongcam-Rudloff E, Andersson G, Humblot P",BMC Genomics,1471-2164,2020,2020-06-03,2020-06-03,21,1,385,10.1186/s12864-020-06777-7,32493210,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",65338b6f4c55448b9e4454def5c0cc0d,https://publications.scilifelab.se/publication/65338b6f4c55448b9e4454def5c0cc0d,https://doi.org/10.1186/s12864-020-06777-7,https://www.ncbi.nlm.nih.gov/pubmed/32493210,
Normal Testosterone but Higher Luteinizing Hormone Plasma Levels in Men With Hypersexual Disorder.,"Chatzittofis A, Boström AE, Öberg KG, Flanagan JN, Schiöth HB, Arver S, Jokinen J",Sex Med,2050-1161,2020,2020-06-00,2020-03-12,8,2,243-250,10.1016/j.esxm.2020.02.005,32173350,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",1e8306e370e24ba5acf2c1cba73120c4,https://publications.scilifelab.se/publication/1e8306e370e24ba5acf2c1cba73120c4,https://doi.org/10.1016/j.esxm.2020.02.005,https://www.ncbi.nlm.nih.gov/pubmed/32173350,
Illuminating Genetic Mysteries of the Dead Sea Scrolls,"Anava S, Neuhof M, Gingold H, Sagy O, Munters A, Svensson EM, Afshinnekoo E, Danko D, Foox J, Shor P, Riestra B, Huchon D, Mason CE, Mizrahi N, Jakobsson M, Rechavi O",Cell,1097-4172,2020,2020-06-00,2020-06-00,,,,10.1016/j.cell.2020.04.046,,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",8d78208f9c61424e8b5e04dceec58d6b,https://publications.scilifelab.se/publication/8d78208f9c61424e8b5e04dceec58d6b,https://doi.org/10.1016/j.cell.2020.04.046,,
Genome-wide CRISPR screen identifies ZIC2 as an essential gene that controls the cell fate of early mesodermal precursors to human heart progenitors.,"Xu J, Zhou C, Foo KS, Yang R, Xiao Y, Bylund K, Sahara M, Chien KR",Stem Cells,1549-4918,2020,2020-06-00,2020-03-10,38,6,741-755,10.1002/stem.3168,32129551,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure","Service, Service, Service",b77ba73fb7c241d09a2734a4ef5e2832,https://publications.scilifelab.se/publication/b77ba73fb7c241d09a2734a4ef5e2832,https://doi.org/10.1002/stem.3168,https://www.ncbi.nlm.nih.gov/pubmed/32129551,
